docid,class,year,peopl,on,game,time,first,govern,go,world,get,plai,two,film,compani,work,uk,show,sai,firm,against,want,just,music,back,best,told,win,market,number,plan,take,servic,includ,ad,report,wai,month,countri,set,player,befor,labour,000,need,week,parti,look,bbc,expect,three
politics.280,politics,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
politics.281,politics,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,3,2,1,0,0,0,1,0,1,0,3,0,0,0,2,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,15,0,2,0,0
politics.282,politics,2,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,7,1,3,0,1,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0
politics.283,politics,1,1,1,0,1,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,4,1,1,0,7,0,0,0,0
politics.284,politics,2,2,4,0,2,1,1,5,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,3,0,0,1,2,0,1,0,0,1,1,0,0,0,1,8,1,0,0,11,3,0,1,3
politics.285,politics,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0
politics.286,politics,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0
politics.287,politics,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,2,1,0,0
politics.288,politics,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,2,1,0
politics.289,politics,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0
politics.290,politics,11,25,16,0,7,2,35,5,3,4,0,2,0,0,0,6,0,5,0,15,5,7,0,4,3,2,2,0,3,3,5,4,2,0,0,4,1,9,1,0,2,6,1,4,1,0,3,3,0,0
politics.291,politics,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
politics.292,politics,1,0,2,0,1,0,0,0,0,0,0,1,2,0,2,1,3,3,0,1,1,1,0,0,0,6,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,5,0,3,0,0
politics.293,politics,1,11,11,0,4,0,2,2,1,4,1,5,0,0,2,6,4,2,1,1,6,9,0,3,0,1,1,0,1,2,1,0,0,0,0,3,1,8,3,0,0,2,0,4,3,41,2,1,0,0
politics.294,politics,1,1,1,0,0,0,6,0,0,0,0,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0
politics.295,politics,3,0,0,0,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,7,0,0,0,3,0,0,0,0
politics.296,politics,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0
politics.297,politics,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,7,0,0,0,2,1,9,0,0
politics.298,politics,0,1,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,1,0,2,3,0,12,0,0,0,0
politics.299,politics,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,1,0
politics.300,politics,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,5,2,0,0,1,1,0,0,0,1,0,1,3,0,0,1,2,1,1,0,0
politics.301,politics,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,0,1,0,0,0,2,0,1,0,6,0,0,1,0
politics.302,politics,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,5,2,0,0,3,0,0,1,0
politics.303,politics,1,0,1,0,0,1,8,0,0,0,0,1,0,0,1,0,2,0,0,1,1,1,0,1,0,3,0,0,2,0,0,0,0,1,0,1,0,1,1,0,0,5,0,1,1,3,0,0,0,3
politics.304,politics,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,0,4,0,0,0,0
politics.305,politics,0,2,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,3,1,0,0,13,0,0,0,5,1,0,1,0
politics.306,politics,0,2,2,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,1,0,1,0,2,1,0,0,5,0,0,0,3,0,2,1,0
politics.307,politics,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,5,0,0,0,3,0,0,0,0
politics.308,politics,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,0,0,0,0
politics.309,politics,0,4,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
politics.310,politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
politics.311,politics,1,1,0,0,0,0,7,1,0,0,0,0,0,0,2,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,1,2,4,0,4,0,0,1,0,0
politics.312,politics,1,1,0,0,0,0,6,1,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,2,4,0,4,0,0,1,0,0
politics.313,politics,1,4,1,0,0,0,3,0,0,0,0,0,0,1,0,1,0,2,0,0,3,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,5,0,0,0,0
politics.314,politics,0,5,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
politics.315,politics,2,2,1,0,3,0,0,2,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,3
politics.316,politics,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,1,1,2,0,0,0
politics.317,politics,3,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,1,3,0,0,4,1,0,0,1
politics.318,politics,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,5,0,1,0,4,0,0,0,0
politics.319,politics,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,5,0,0,4,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1
politics.320,politics,5,0,0,0,1,0,2,0,1,0,0,1,0,2,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,0
politics.321,politics,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
politics.322,politics,2,0,0,0,0,0,1,0,1,0,0,1,0,4,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,9,0,0,12,0,0,0,0
politics.323,politics,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
politics.324,politics,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,1,0,5,0,2,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0
politics.325,politics,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0
politics.326,politics,0,0,1,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
politics.327,politics,0,0,1,0,4,0,4,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1
politics.328,politics,0,0,1,0,3,0,3,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,1,0,2,0,0,1,0,1,1,0,0,1,0,0,1,0,1
politics.329,politics,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0
politics.330,politics,3,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,7,0,0,0,0
politics.331,politics,0,4,3,0,1,1,0,0,1,0,0,1,0,0,0,0,4,3,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,1,4,0,1,0,0
politics.332,politics,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,11,0,0,0,6,0,0,0,0
politics.333,politics,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,3,1,3,1,1,2,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,8,0,0,0,0
politics.334,politics,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,3,0,0,0,9,1,0,0,0
politics.335,politics,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,3,1,1,1,0
politics.336,politics,0,4,4,0,2,2,1,1,0,2,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,12,0,0,0,9,0,0,0,0
politics.337,politics,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,2,0,9,3,0,1,2,0,0,0,1,0,1,0,0,1,3,0,0,0,15,0,1,1,1
politics.338,politics,0,3,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,2,1,2,1,0
politics.339,politics,0,8,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,2,0,7,0,0,0,1,0,1,0,0,0,0,0,3,3,2,0,5,0,0,0,0
politics.340,politics,4,0,1,0,0,3,1,0,0,0,0,1,0,0,3,0,0,2,0,0,1,0,0,1,0,0,1,0,3,5,0,1,1,0,0,1,1,0,1,0,0,4,1,0,1,7,0,1,1,0
politics.341,politics,1,4,0,0,0,1,1,1,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0
politics.342,politics,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1,0,2,0,0
politics.343,politics,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
politics.344,politics,0,1,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,0,4,2,0,0,2,0,0,0,0,3,7,0,0,0,6,0,0,0,0
politics.345,politics,2,2,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
politics.346,politics,1,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0
politics.347,politics,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,8,0,1,1,0,0,1,0,1,0,0,0,2,0,1,0,2,0,1,0,0
politics.348,politics,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,4,1,0,0,2,1,2,0,0,0,1,0,0,0,0,2,0,0,0,1
politics.349,politics,1,2,1,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,1,0,0,3,0,2,0,0,0,0,0,3,0,0,2,8,1,1,0,2,0,0,1,1
politics.350,politics,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,1,2,0,0,0,0,0,0,3,0,1,8,0,0,0,2,0,1,2,0
politics.351,politics,0,1,0,0,0,1,2,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,3,2,0,0,0,1,0,0,0,2,0,0,3,0,0,0,7,2,0,1,4,0,2,3,0
politics.352,politics,1,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,1,0,2,0
politics.353,politics,1,4,1,1,2,1,0,2,0,1,0,0,0,0,0,0,6,4,0,0,3,0,0,1,0,2,0,0,1,0,1,0,0,1,0,1,1,0,0,0,2,5,0,0,0,0,2,0,1,0
politics.354,politics,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,1,0
politics.355,politics,2,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,2,0,0,1,1,3,0,0,0,0,0,0
politics.356,politics,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,3,0,0,0,3,1,1,0,0,3,1,1,0,0,0,0,3,0,0,0,0,0,2,0,0
politics.357,politics,2,1,1,0,0,0,10,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
politics.358,politics,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0
politics.359,politics,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,1,0,2,0,0,0,0,3,5,0,1,0,2,0,1,2,0
politics.360,politics,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,2,0,0,2,0
politics.361,politics,2,1,0,0,2,2,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,2,1,0,0,1,0,1,0,0,2,0,0,5,5,1,0,3,1,0,2,1
politics.362,politics,0,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,3,1,0,0,0
politics.363,politics,1,1,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1
politics.364,politics,1,4,1,0,0,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0
politics.365,politics,1,1,1,1,1,1,1,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0
politics.366,politics,3,1,0,0,0,1,0,0,7,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,1
politics.367,politics,2,5,0,0,1,0,6,0,0,1,0,0,0,0,2,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,3,0,1,1,0,1,0,0,0
politics.368,politics,1,0,1,0,0,1,9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
politics.369,politics,2,1,0,0,0,0,5,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,0,2,0,0,0,1,1,0,0,1,1
politics.370,politics,1,2,0,0,2,0,5,1,0,0,0,1,0,0,0,5,0,0,0,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
politics.371,politics,0,3,1,0,1,1,1,0,0,1,0,0,0,0,0,3,0,1,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,0
politics.372,politics,0,3,1,0,0,0,4,0,0,0,0,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1
politics.373,politics,0,2,3,0,3,0,2,2,0,0,0,1,0,1,0,11,0,0,0,0,3,1,0,1,0,1,0,5,1,2,0,3,1,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0
politics.374,politics,1,1,0,0,0,0,2,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,1,4,0,3,0,4,0,0,0,0
politics.375,politics,3,2,0,0,1,2,1,0,0,1,0,1,0,1,0,1,1,3,0,0,1,1,0,1,0,3,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,3,3,2,2,2,0,1,0,1
politics.376,politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
politics.377,politics,0,1,2,0,2,0,1,0,2,0,0,0,0,2,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
politics.378,politics,0,3,0,0,0,1,6,0,0,2,0,0,0,0,0,1,0,2,0,4,1,1,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,4,0,0
politics.379,politics,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
politics.380,politics,15,26,8,0,9,5,17,7,1,17,1,1,0,8,23,2,1,4,1,2,6,6,0,2,0,2,6,1,3,1,6,4,0,0,0,3,0,6,1,0,3,3,5,3,3,0,7,1,1,0
politics.381,politics,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
politics.382,politics,2,8,0,0,0,0,2,0,1,0,0,0,0,0,3,5,1,2,0,0,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,3,4,0,0,2,3,2,1,1,1,1,0,0,0
politics.383,politics,0,1,0,0,0,0,4,0,0,1,1,0,0,0,0,6,0,2,0,1,1,0,0,2,0,1,0,1,0,1,1,0,0,1,0,0,0,3,2,0,0,1,0,1,1,1,0,0,0,0
politics.384,politics,0,0,2,1,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,2,0,2,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
politics.385,politics,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
politics.386,politics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,7,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,0
politics.387,politics,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,1,1
politics.388,politics,2,10,0,0,0,0,6,1,0,1,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,1,6,0,4,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1
politics.389,politics,4,1,5,0,0,0,3,1,0,0,0,1,0,1,1,5,0,1,0,0,0,0,0,0,0,3,0,0,0,1,2,0,1,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0
politics.390,politics,1,2,0,0,1,1,4,2,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,3,0,0,0,7,1,2,1,1,0,0,0,0,0,0,3,0,2,1,1,0,0,3,0,0
politics.391,politics,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
politics.392,politics,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5,0,0,2,0,0,0,0,0,0,1,1,0
politics.393,politics,3,3,0,0,2,1,0,0,0,1,0,0,0,0,1,1,1,3,0,0,2,2,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,2,0,0,0,1,0,0,0
politics.394,politics,0,3,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,2,1,2,1,1
politics.395,politics,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,5,0,1,0,1,1,0,1,0,2,0,0,6,0,0,2,2,1,0,0,0
politics.396,politics,0,10,2,0,1,0,1,2,0,1,0,1,0,0,0,0,0,5,1,1,0,1,0,0,0,1,0,6,1,0,2,1,0,0,0,1,0,0,1,0,1,18,1,2,0,11,1,1,3,2
politics.397,politics,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
politics.398,politics,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,1,0
politics.399,politics,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,6,0,1,1,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,2,0,0
politics.400,politics,2,0,0,0,0,2,1,1,1,1,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,2,6,0,0,0,2,0,0,0,1
politics.401,politics,1,0,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,1,1,0
politics.402,politics,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,1,4,1,0,0,0,0,0,6,0,0,1,2,0,1,0,0
politics.403,politics,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,3,1,4,1,0
politics.404,politics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0
politics.405,politics,2,2,5,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,2,1,0,3,3,0,1,0,1
politics.406,politics,5,0,1,0,2,3,1,0,0,2,0,2,1,0,2,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,1,0,0,0,0,0,1,8,0,0,2,3,0,0,0,0
politics.407,politics,4,2,1,0,1,1,3,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,4,0,0,0,1,2,0,1,0
